,Date,Address,Species,Block,Street,Trap,AddressNumberAndStreet,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,Year,Month,Day,spray_info,SprayDate,SprayDistance,SprayLatitude,SprayLongitude,Weather_Info,HeatMonthAvg,CoolMonthAvg,PrecipMonthAvg
7116,2011-08-05,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX PIPIENS,35, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,2,0,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7117,2011-08-05,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",CULEX PIPIENS/RESTUANS,37, N KEDVALE AVE,T218,"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,8,1,0,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7118,2011-08-05,"4500 North Campbell Avenue, Chicago, IL 60625, USA",CULEX PIPIENS/RESTUANS,45, N CAMPBELL AVE,T220,"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,9,5,0,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7119,2011-08-05,"4500 North Campbell Avenue, Chicago, IL 60625, USA",CULEX RESTUANS,45, N CAMPBELL AVE,T220,"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,9,1,0,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7120,2011-08-05,"4500 North Campbell Avenue, Chicago, IL 60625, USA",CULEX PIPIENS,45, N CAMPBELL AVE,T220,"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,9,1,0,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7121,2011-08-05,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",CULEX PIPIENS/RESTUANS,46, N MILWAUKEE AVE,T003,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,30,0,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7122,2011-08-05,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",CULEX PIPIENS/RESTUANS,46, N MILWAUKEE AVE,T003,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,24,0,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7123,2011-08-05,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.77792099999999,9,23,1,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7124,2011-08-05,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.77792099999999,9,1,0,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7125,2011-08-05,"6100 North Lemont Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,61, N LEMONT AVE,T012,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8,6,0,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7126,2011-08-05,"3000 West 18th Street, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,30, W 18TH ST,T043,"3000  W 18TH ST, Chicago, IL",41.857402,-87.694991,8,1,0,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7127,2011-08-05,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX PIPIENS/RESTUANS,11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,9,5,0,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7128,2011-08-05,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,61, W FULLERTON AVE,T013,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,9,1,0,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7129,2011-08-05,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",CULEX PIPIENS,61, W FULLERTON AVE,T013,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,9,2,0,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7130,2011-08-05,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX PIPIENS/RESTUANS,10, N CENTRAL PARK DR,T030,"1000  N CENTRAL PARK DR, Chicago, IL",41.899229999999996,-87.716788,9,17,0,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7131,2011-08-05,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX RESTUANS,10, N CENTRAL PARK DR,T030,"1000  N CENTRAL PARK DR, Chicago, IL",41.899229999999996,-87.716788,9,3,0,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7132,2011-08-05,"3300 North Rutherford Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,33, N RUTHERFORD AVE,T144,"3300  N RUTHERFORD AVE, Chicago, IL",41.94016,-87.794896,9,48,0,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7133,2011-08-05,"3300 North Rutherford Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,33, N RUTHERFORD AVE,T144,"3300  N RUTHERFORD AVE, Chicago, IL",41.94016,-87.794896,9,5,0,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7134,2011-08-05,"1100 North Artesian Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,11, S ARTESIAN AVE,T160,"1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.68826700000001,8,19,0,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7135,2011-08-05,"1100 North Artesian Avenue, Chicago, IL 60622, USA",CULEX RESTUANS,11, S ARTESIAN AVE,T160,"1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.68826700000001,8,1,0,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7136,2011-08-05,"1100 North Artesian Avenue, Chicago, IL 60622, USA",CULEX PIPIENS,11, S ARTESIAN AVE,T160,"1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.68826700000001,8,1,0,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7137,2011-08-05,"3300 West 104th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,33, W 104TH ST,T095,"3300  W 104TH ST, Chicago, IL",41.704336,-87.70373599999999,8,7,0,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7138,2011-08-05,"3300 West 104th Street, Chicago, IL 60655, USA",CULEX RESTUANS,33, W 104TH ST,T095,"3300  W 104TH ST, Chicago, IL",41.704336,-87.70373599999999,8,2,0,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7139,2011-08-05,"3300 West 104th Street, Chicago, IL 60655, USA",CULEX PIPIENS,33, W 104TH ST,T095,"3300  W 104TH ST, Chicago, IL",41.704336,-87.70373599999999,8,1,0,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7140,2011-08-05,"3500 West 51st Street, Chicago, IL 60632, USA",CULEX PIPIENS/RESTUANS,35, W 51ST ST,T062,"3500  W 51ST ST, Chicago, IL",41.800737,-87.71188000000001,8,1,0,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7141,2011-08-05,"3500 West 51st Street, Chicago, IL 60632, USA",CULEX RESTUANS,35, W 51ST ST,T062,"3500  W 51ST ST, Chicago, IL",41.800737,-87.71188000000001,8,1,0,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7142,2011-08-05,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,52, W 63RD ST,T065,"5200  W 63RD ST, Chicago, IL",41.778296999999995,-87.752411,9,11,0,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7143,2011-08-05,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",CULEX RESTUANS,52, W 63RD ST,T065,"5200  W 63RD ST, Chicago, IL",41.778296999999995,-87.752411,9,10,0,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7144,2011-08-05,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",CULEX PIPIENS,52, W 63RD ST,T065,"5200  W 63RD ST, Chicago, IL",41.778296999999995,-87.752411,9,2,0,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7145,2011-08-05,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX PIPIENS/RESTUANS,10, E 67TH ST,T073,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8,2,0,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7146,2011-08-05,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX RESTUANS,10, E 67TH ST,T073,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8,1,0,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7147,2011-08-05,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX PIPIENS,10, E 67TH ST,T073,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8,1,0,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7148,2011-08-05,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,39, S ASHLAND AVE,T074,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.66634300000001,9,4,0,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7149,2011-08-05,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX PIPIENS,39, S ASHLAND AVE,T074,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.66634300000001,9,3,0,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7150,2011-08-05,"6400 South Stony Island Avenue, Chicago, IL 60637, USA",CULEX PIPIENS/RESTUANS,64, S STONY ISLAND AVE,T077,"6400  S STONY ISLAND AVE, Chicago, IL",41.778748,-87.586427,8,2,0,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7151,2011-08-05,"7100 South South Shore Drive, Chicago, IL 60649, USA",CULEX PIPIENS/RESTUANS,71, S SOUTH SHORE DR,T079,"7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,9,1,0,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7152,2011-08-05,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",CULEX PIPIENS/RESTUANS,77, S EBERHART AVE,T080,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9,7,0,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7153,2011-08-05,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",CULEX RESTUANS,77, S EBERHART AVE,T080,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9,1,0,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7154,2011-08-05,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",CULEX PIPIENS,77, S EBERHART AVE,T080,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9,1,0,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7155,2011-08-05,"4000 South Dearborn Street, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,40, S DEARBORN ST,T081,"4000  S DEARBORN ST, Chicago, IL",41.821582,-87.62779599999999,9,2,0,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7156,2011-08-05,"5000 South Union Avenue, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,50, S UNION AVE,T082,"5000  S UNION AVE, Chicago, IL",41.803422999999995,-87.642984,8,2,0,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7157,2011-08-05,"5000 South Union Avenue, Chicago, IL 60609, USA",CULEX PIPIENS,50, S UNION AVE,T082,"5000  S UNION AVE, Chicago, IL",41.803422999999995,-87.642984,8,3,0,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7158,2011-08-05,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX PIPIENS/RESTUANS,52, S KOLMAR,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,8,0,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7159,2011-08-05,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX RESTUANS,52, S KOLMAR,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,2,0,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7160,2011-08-05,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX PIPIENS,52, S KOLMAR,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,7,0,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7161,2011-08-05,"6300 West 64th Street, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,63, W 64TH ST,T155,"6300  W 64TH ST, Chicago, IL",41.776156,-87.778927,9,2,0,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7162,2011-08-05,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,9,0,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7163,2011-08-05,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX RESTUANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,11,0,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7164,2011-08-05,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,1,0,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7165,2011-08-05,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,5,0,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7166,2011-08-05,"South Stony Island Avenue, Chicago, IL, USA",CULEX RESTUANS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,6,0,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7167,2011-08-05,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,5,0,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7168,2011-08-05,"South Brandon Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,13, S BRANDON,T209,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,5,4,0,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7169,2011-08-05,"South Brandon Avenue, Chicago, IL 60617, USA",CULEX PIPIENS,13, S BRANDON,T209,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,5,2,0,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7170,2011-08-05,"3700 118th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,37, E 118TH ST,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,1,0,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7171,2011-08-05,"3700 118th Street, Chicago, IL 60617, USA",CULEX RESTUANS,37, E 118TH ST,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,1,0,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7172,2011-08-05,"3700 118th Street, Chicago, IL 60617, USA",CULEX TERRITANS,37, E 118TH ST,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,1,0,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7173,2011-08-05,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000001,8,14,0,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7174,2011-08-05,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX RESTUANS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000001,8,6,0,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7175,2011-08-05,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX PIPIENS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000001,8,6,0,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7176,2011-08-05,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX SALINARIUS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000001,8,2,0,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7177,2011-08-05,"South Cottage Grove Avenue, Chicago, IL, USA",CULEX RESTUANS,10, S COTTAGE GROVE,T102,"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,5,1,0,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7178,2011-08-05,"South Cottage Grove Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S COTTAGE GROVE,T102,"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,5,2,0,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7179,2011-08-05,"5800 North Pulaski Road, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,58, N PULASKI RD,T027,"5800  N PULASKI RD, Chicago, IL",41.984809000000006,-87.728492,8,10,0,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7180,2011-08-05,"4000 East 130th Street, Chicago, IL 60633, USA",CULEX PIPIENS/RESTUANS,40, E 130TH ST,T221,"4000  E 130TH ST, Chicago, IL",41.659112,-87.53869300000001,8,5,0,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7181,2011-08-05,"4000 East 130th Street, Chicago, IL 60633, USA",CULEX RESTUANS,40, E 130TH ST,T221,"4000  E 130TH ST, Chicago, IL",41.659112,-87.53869300000001,8,2,0,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7182,2011-08-05,"4000 East 130th Street, Chicago, IL 60633, USA",CULEX PIPIENS,40, E 130TH ST,T221,"4000  E 130TH ST, Chicago, IL",41.659112,-87.53869300000001,8,4,0,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7183,2011-08-05,"9100 West Higgins Road, Rosemont, IL 60018, USA",CULEX PIPIENS/RESTUANS,91, W HIGGINS RD,T009,"9100  W HIGGINS RD, Chicago, IL",41.992478000000006,-87.862995,8,1,0,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7184,2011-08-05,"9100 West Higgins Road, Rosemont, IL 60018, USA",CULEX RESTUANS,91, W HIGGINS RD,T009,"9100  W HIGGINS RD, Chicago, IL",41.992478000000006,-87.862995,8,2,0,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7185,2011-08-05,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,6,0,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7186,2011-08-05,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,23,0,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7187,2011-08-05,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,11,1,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7188,2011-08-05,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,3,0,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7189,2011-08-05,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,16,1,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7190,2011-08-05,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,3,0,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7191,2011-08-05,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,27,0,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7192,2011-08-05,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,1,0,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7193,2011-08-05,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,9,0,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7194,2011-08-05,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,2,0,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7195,2011-08-05,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,10,0,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7196,2011-08-05,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,6,0,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7197,2011-08-05,"Ohare Court, Bensenville, IL 60106, USA",CULEX PIPIENS/RESTUANS,10, W OHARE,T903,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,39,1,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7198,2011-08-05,"Ohare Court, Bensenville, IL 60106, USA",CULEX RESTUANS,10, W OHARE,T903,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,7,1,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7199,2011-08-05,"Ohare Court, Bensenville, IL 60106, USA",CULEX RESTUANS,10, W OHARE,T903,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,3,0,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7200,2011-08-05,"Ohare Court, Bensenville, IL 60106, USA",CULEX PIPIENS,10, W OHARE,T903,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,8,0,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7201,2011-08-05,"4800 West Montana Street, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,48, W MONTANA ST,T222,"4800  W MONTANA ST, Chicago, IL",41.925197999999995,-87.746381,8,21,0,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7202,2011-08-05,"4800 West Montana Street, Chicago, IL 60639, USA",CULEX RESTUANS,48, W MONTANA ST,T222,"4800  W MONTANA ST, Chicago, IL",41.925197999999995,-87.746381,8,4,0,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7203,2011-08-05,"4800 West Montana Street, Chicago, IL 60639, USA",CULEX PIPIENS,48, W MONTANA ST,T222,"4800  W MONTANA ST, Chicago, IL",41.925197999999995,-87.746381,8,5,0,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7204,2011-08-05,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",CULEX PIPIENS/RESTUANS,51, N MONT CLARE AVE,T223,"5100  N MONT CLARE AVE, Chicago, IL",41.973845000000004,-87.805059,9,43,0,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7205,2011-08-05,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",CULEX PIPIENS/RESTUANS,51, N MONT CLARE AVE,T223,"5100  N MONT CLARE AVE, Chicago, IL",41.973845000000004,-87.805059,9,25,0,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7206,2011-08-05,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",CULEX PIPIENS/RESTUANS,51, N MONT CLARE AVE,T223,"5100  N MONT CLARE AVE, Chicago, IL",41.973845000000004,-87.805059,9,50,0,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7207,2011-08-05,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",CULEX PIPIENS,51, N MONT CLARE AVE,T223,"5100  N MONT CLARE AVE, Chicago, IL",41.973845000000004,-87.805059,9,2,0,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
7208,2011-08-05,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX PIPIENS/RESTUANS,82, S KOSTNER AVE,T225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8,13,0,2011,8,5,none,,0.0,0.0,0.0,0|9|0.1363,0,9,0.1363
